"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40"
"HQ795366.1.1454",0,0,0,0,-1.30081655387806,0,-1.34915852281425,-1.46725255039229,-0.684931445468869,0,-0.600233758969292,0,-1.26896555128866,0,0,0,0,-1.38144773022969,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,-1.28248143397138,0,0,0,0,0,0,0,0,0,0
"HQ796209.1.1454",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,-1.30916167144802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN013032.1.1454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.744077653953063,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ739465.1.1453",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"HQ780236.1.1453",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,0,0.0335644059691576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ785345.1.1453",0,0,0,0,0,0,0,0,-1.37807862602881,0,-1.29338093952924,0,-1.26896555128866,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ791081.1.1453",-0.237545608143742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635481332157383
"HQ795203.1.1453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,-1.32862851271733
"KU899032.1.1453",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,-1.26896555128866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"KU899036.1.1458",-1.33615789681185,0,-1.38796826991811,-0.713001008235357,-1.30081655387806,-0.268653711453674,-1.34915852281425,0,0,-1.34416315742399,0,0,0,-1.28208763459511,0,0,-1.4224982363792,-1.38144773022969,0,0,-1.38516417010909,0,0,0,-1.35442835223212,0.36947327393492,0,0,-1.32140603646841,-1.28248143397138,0,-1.38911456464561,0,-0.688069138079139,0,0,-1.26134506486711,0,0,-1.32862851271733
"LT631543.1.1453",1.99604661336335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,0,2.2822893999269
"AM277638.1.1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220323347788487,0,0,0,0,0,0,0,0
"DQ456174.1.1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,0
"DQ456318.1.1452",-1.33615789681185,1.79337620206205,4.28191265306241,1.9260563213799,5.460756214926,3.42022574266026,4.37768922477295,4.30729899515212,4.39957369719384,4.39240914005521,-0.600233758969292,4.71428592151302,3.06176778899767,3.84781108032796,3.69857360253725,1.28226792799555,3.23146211377832,0,3.86220580245825,2.87419034626494,3.26879618004844,0,3.94962860716181,4.23805122598207,3.58004558089857,2.2565429229673,-0.162271728520802,4.73414484343777,3.93608933555937,4.08349458105047,2.39809506507597,5.08323172985529,3.77163620476076,4.99039552859277,3.91363692167257,0,3.68741482551106,4.70637465410765,2.53347874641081,0
"EF540463.1.1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ765927.1.1452",1.55421386108431,-0.326887334138038,-0.694821089358167,-0.307535900127192,-0.607669373318112,0.424493469106271,0.0371358383056406,1.17180477922297,1.10682802375919,0.265274755010115,0.652529209526076,2.18734589001846,1.21594109849934,1.49050108764467,-0.744077653953063,0.663228719589323,0.975397036419166,0.00484663089020199,1.13217669463727,2.20921404267169,0,0.779965431518241,0,0.0259236281035808,1.59001062693432,1.46808556260303,1.04170107580513,0.936410984411748,-0.222793747800302,1.28246792349016,0,-0.695967384085668,0.475799338756432,-0.282604029970975,0.848171310103908,-0.131818890368463,1.78317737285632,-0.297571651837811,-0.724617791610674,1.15627813707067
"HQ766960.1.1452",0,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,-1.34905326723231,0,0,0,0,0
"HQ772917.1.1452",-1.33615789681185,0,0,0,-1.30081655387806,0,-1.34915852281425,0,0,0,-0.194768650861127,-1.30916167144802,-1.26896555128866,-1.28208763459511,0,-0.589534248906045,0,0,0,-1.37430489578442,0,0,0,0,0,0,0,0,0,-1.28248143397138,0,0,0,0,0,0,0,-1.39618394050592,0,0
"HQ784742.1.1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111845624357707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703036759945976,0,0
"HQ786375.1.1452",0.0501364643080384,0,0,0,0,0,0,-0.774105369832341,0,0,-1.29338093952924,0,0,0,0,0,0,0,0,0,-1.38516417010909,0,0,0,0,0.14632972262071,0,-0.267561819914188,0,-1.28248143397138,0,0,0,0,0,0,0,0,0,-1.32862851271733
"HQ808226.1.1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,-1.36037073301631,0,0,0,0,-1.32140603646841,0,0,-1.38911456464561,0,0,-1.34905326723231,0,-1.26134506486711,0,0,0
"HQ819030.1.1452",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,-0.210549382779907,0,0,0,0,-1.4224982363792,0,-0.659582774590788,0,0,0,0,0,0,0,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN012660.1.1452",0,0,-1.38796826991811,0,-1.30081655387806,-1.36726600012178,0,-1.46725255039229,-1.37807862602881,-1.34416315742399,0,0,0,0,-1.43722483451301,-1.28268142946599,0,0,0,0,-1.38516417010909,0,-1.39747892355566,0,0,0,0,-1.3661741085823,0,0,0,-0.695967384085668,0,0,-1.34905326723231,0,0,-0.703036759945976,0,0
"JN012904.1.1452",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN012976.1.1452",0,0,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF371793.1.1451",-1.33615789681185,0,0,0,-1.30081655387806,0,-1.34915852281425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,-0.800578052474714,-1.38911456464561,0,0,0,0,-1.26134506486711,0,0,0
"DQ905133.1.1451",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FN563320.1.1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.537283998476628,0,0,0,0
"HQ770223.1.1451",0,0,-1.38796826991811,-1.4061481887953,0,-0.674118819561839,-1.34915852281425,0,0,-0.65101597686404,-0.600233758969292,0,0,-0.588940454035169,0,0,0,-1.38144773022969,0,0,-1.38516417010909,-1.2994761101616,0,0,0,-1.23996463849918,0,-1.3661741085823,0,0,0,-1.38911456464561,0,-1.38121631863908,-0.655906086672366,-1.23043117903657,0,-1.39618394050592,-1.41776497217062,0
"HQ770977.1.1451",0,0,0,0,0,0,0,0,-0.684931445468869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ785575.1.1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,0.0318660088877716,-0.546817457939235,0,2.88232113346706,0,1.20242521581662,-0.39511294436655,0,0,2.93627179489723,1.13585338255569,0,0.124949296252785,0,0,0
"HQ786758.1.1451",0,0,0,0,0,-1.36726600012178,-1.34915852281425,0,0,0,0,-1.30916167144802,0,0,0,0,0,0,0,0,0,0,0,0,-0.661281171672174,0.705945510556133,0,2.83851851080867,-1.32140603646841,1.76204100375204,-0.39511294436655,0,-0.371498521630772,3.22395386734901,0.848171310103908,0,1.73438720868689,0,0,0
"HQ795217.1.1451",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"HQ796890.1.1451",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ816237.1.1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298866634887551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN012795.1.1451",0,0,0,0,0,0,-1.34915852281425,0,0,-1.34416315742399,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,-0.704331742995716,-1.36037073301631,0,0,0,0,0,0.509278035256676,0,-1.38911456464561,2.11340812815723,0.410543150588971,0.596856881823002,0,-0.568197884307161,-0.297571651837811,-0.724617791610674,0
"JN013066.1.1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704331742995716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ681741.1.1450",0,-0.326887334138038,-0.694821089358167,0,0.490942915349997,0,0,0,0,0.265274755010115,-0.194768650861127,-0.210549382779907,-0.17035326262055,-0.183475345927005,0,0.509078039762064,-1.4224982363792,0.815776847106531,0.0335644059691576,0,-0.692016989549141,-0.60632892960165,0,0,0,-1.23996463849918,0,-0.267561819914188,0,0,0,0,0,0,0,0,0,0,0,0
"HQ761492.1.1450",0,1.13944973465539,-0.694821089358167,0,0.308621358556043,-1.36726600012178,0,2.02925501107419,0.701362915651022,-1.34416315742399,2.10781644213292,0,0,-0.183475345927005,0,-0.589534248906045,0.186939676054896,1.18350162723185,0,0,-1.38516417010909,0,0,-1.36037073301631,0,0,0,0,0,0,0,0,0,0,0,-0.537283998476628,0,0,0,0
"HQ770898.1.1450",0,0,0,0,0,0,0,0,0,0,-0.600233758969292,0,0,0,0,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ785936.1.1450",0,0,0,0,0,-0.674118819561839,-0.25054623414614,0,0.00821573509107654,0,0,0,-0.575818370728715,0,0,0,-0.0362038752593139,0,0,-1.37430489578442,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ808004.1.1450",0,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,0,0,0,0,-1.4224982363792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JF831162.1.1450",-1.33615789681185,0,0,-1.4061481887953,-1.30081655387806,0,0,0,-1.37807862602881,0,0,-1.30916167144802,0,-0.588940454035169,0,0,0,-1.38144773022969,0.0335644059691576,0,0,0,-1.39747892355566,0,0,0,0,0,-1.32140603646841,0,0,0,0,-1.38121631863908,0,0,0,0,0,0
"KU899037.1.1451",0,0,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,0,0,0,0,0,0,0,0,0,0,-1.36037073301631,0,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"AB218288.1.1449",1.7993363191173,0.183938289627952,-0.694821089358167,-0.0198538276754112,-0.202204265209948,0.0190283609981063,0.730283018865586,0.142185362041814,-0.684931445468869,-0.245550868755876,0.316056972904863,-0.210549382779907,-0.17035326262055,-0.183475345927005,0.354534634715047,0.32675648296811,-1.4224982363792,-1.38144773022969,0.0335644059691576,0.0119894653354744,0.69427737157075,0.309961802272505,-0.0111845624357707,0.719070808663526,-0.255816063564009,-1.23996463849918,1.04170107580513,0.713267433097538,0.0648883246514786,0.326956478462722,-0.107430871914769,-1.38911456464561,0.609330731380954,-0.282604029970975,0.260384645201789,0.966793398299647,0.124949296252785,0.395575528722134,-0.319152683502509,0.463130956510727
"HQ775408.1.1449",2.30142826291453,-0.732352442246203,0,0,0,0.0190283609981063,-0.656011342254305,-0.774105369832341,-0.684931445468869,-1.34416315742399,0.903843637806983,0.0771326896718738,-0.575818370728715,0.663822514460199,-1.43722483451301,-0.589534248906045,0,-1.38144773022969,-0.254117666482623,0.417454573443639,0.224273742325014,0.0868182509582955,-1.39747892355566,0,0.437331116995936,1.06262045449487,0.818557524490924,0.936410984411748,-0.222793747800302,-1.28248143397138,-1.49372523303466,0.402644904582442,-0.776963629738936,0.228221593795016,-0.655906086672366,1.1674640937618,0.124949296252785,-1.39618394050592,0.191672940263481,1.61581046644911
"HQ775664.1.1449",1.30289943280341,-1.42549962280615,-1.38796826991811,-0.713001008235357,0.085477807241833,0.0190283609981063,0.0371358383056406,-1.46725255039229,-0.684931445468869,-1.34416315742399,0.498378529698818,-0.210549382779907,0.34047236114544,0,-0.338612545844899,0.1036129316539,-0.323885947711095,-0.282835441561579,-1.35272995515073,0.822919681551803,-0.692016989549141,-1.2994761101616,-0.704331742995716,-0.667223552456364,-0.255816063564009,0.551794830728874,0.818557524490924,0,0,-1.28248143397138,-0.107430871914769,0,-1.47011081029888,0.00507804248080612,0,-0.537283998476628,-0.568197884307161,0,0,-0.635481332157383
"HQ786419.1.1449",1.49705544724436,3.17967056318194,3.26599208023941,2.33152142948807,4.1587689602661,4.03089670139597,4.04446902353811,4.54156063505031,4.34876912155838,3.83198657514984,3.82461287288752,3.66757207097256,3.12548360338378,4.32371443170088,2.49460079821132,3.80491490576639,3.92460929433826,3.43073662514273,3.30123039500679,3.38786903901334,3.13662440693995,-0.200863821493485,2.53434670916866,1.93546613298802,2.87967815236514,1.97891118636902,1.5723293268673,2.39502600711126,1.5118073075878,1.71325083958261,0.808859859959387,2.1662334968438,2.70427645959676,1.95098819153612,2.43513636668595,0,2.52284456905116,0.906401152488125,0.661676569509217,-1.32862851271733
"HQ797339.1.1449",0.743283644867984,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,-0.575818370728715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280809399716772
"HQ817634.1.1449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,-1.23043117903657,-0.568197884307161,0,0,0
"KY660627.1.1449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,-1.35442835223212,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AF371626.1.1448",0.455601572416203,-0.326887334138038,-1.38796826991811,-0.307535900127192,0.308621358556043,1.19768335733975,0.730283018865586,0.83533254260176,0.413680843199241,0.042131203695905,-0.194768650861127,1.08873360135035,-0.575818370728715,1.35696969502014,1.65381761884531,-0.589534248906045,0.656943305300631,0.410311738998366,0.726711586529103,1.26475243383084,2.30371528400485,0,-0.704331742995716,1.3476794680859,0.591481796823194,-1.23996463849918,-0.567736836628966,0.0201202525375928,-0.628258855908467,-0.589334253411433,0,-1.38911456464561,-1.47011081029888,-1.38121631863908,0,-0.131818890368463,0.684565084188207,1.08872270928208,0.191672940263481,0
"DQ815946.1.1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298034236193396,0,0,0,0,0,0,0,0,0
"HQ746777.1.1448",0,0,0,0,0,0,0,0,0,-1.34416315742399,-1.29338093952924,-1.30916167144802,0,0,0.759999742823211,0,0,0,0.256707957283367,-1.37430489578442,-0.692016989549141,0,0,0.942214359977736,0,-1.23996463849918,0.685026131866401,0,1.67432623708558,0,0,-0.290502275977504,2.55524088043627,0,-0.250440978564201,0,0,0.395575528722134,0.884820120823427,0
"HQ761451.1.1448",0,0,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,-1.28208763459511,0,0,0,0,0,0,0,-1.2994761101616,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23043117903657,0,0,0,0
"HQ780191.1.1448",0,0,0,-1.4061481887953,0,0,-0.25054623414614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704331742995716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703036759945976,0,0
"HQ785173.1.1448",-0.643010716251907,0,0,0,-1.30081655387806,-0.674118819561839,0,0,0,-0.245550868755876,0.0929134215906537,-0.616014490888071,0,0,0,-0.589534248906045,-0.0362038752593139,-0.688300549669743,-1.35272995515073,-0.275692607116306,-0.692016989549141,-0.60632892960165,-1.39747892355566,0,0,-1.23996463849918,-1.26088401718891,0,0,-0.589334253411433,0,0,0,-1.38121631863908,0,-0.537283998476628,-1.26134506486711,0,-0.319152683502509,-0.230016224049218
"HQ789900.1.1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,-1.23043117903657,0,0,0,0
"HQ808142.1.1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,-1.26088401718891,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"HQ815143.1.1448",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,-0.692016989549141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,0,0
"HQ816006.1.1448",0.455601572416203,0,-0.694821089358167,0,0.308621358556043,-0.268653711453674,-0.656011342254305,-0.774105369832341,-0.684931445468869,-0.65101597686404,0.0929134215906537,0.993423421546029,-0.575818370728715,-0.588940454035169,-0.744077653953063,0.1036129316539,-0.0362038752593139,-0.688300549669743,-0.659582774590788,-0.275692607116306,-0.692016989549141,-1.2994761101616,-0.704331742995716,-1.36037073301631,-0.255816063564009,0,0.530875452039143,0,-0.628258855908467,0,-1.49372523303466,-1.38911456464561,-0.776963629738936,0,0,0.379006733397527,-0.568197884307161,-0.0098895793860303,-1.41776497217062,0.0576658484025625
"KR364774.1.1448",5.53181651215844,3.76188618303461,0,0,2.9476786881713,3.62316658665695,-0.25054623414614,4.30418857273773,0.231359286405286,3.33796806970023,1.41466926157297,4.30396643494005,3.93504113578813,4.70937691251287,0.865360258481038,4.2818389778567,4.11089125234832,1.98584809975679,0.59318019390458,2.686138114762,3.14743532304417,1.91939971470661,1.16747043390588,3.81577899955752,4.6714376215932,5.8829020200999,3.0566040963474,4.22107454981795,4.06308902632068,4.66031794115532,0,2.50270573346501,0.139327102135219,2.22970159400514,3.82143072780584,1.65994057885959,4.23991314567762,1.73931027542323,-1.41776497217062,5.45921646959225
"LOSF01000001.4905469.4906950",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,-0.616014490888071,-1.26896555128866,-1.28208763459511,0,-1.28268142946599,0,-1.38144773022969,0,-1.37430489578442,-1.38516417010909,-1.2994761101616,0,0,-1.35442835223212,-1.23996463849918,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,-0.635481332157383
"DQ456159.1.1447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2994761101616,0,0,-1.35442835223212,-1.23996463849918,0,0,0,0,0,0,0,0,-1.34905326723231,-1.23043117903657,0,0,0,0
"DQ456195.1.1447",0,0,-1.38796826991811,0,0,0,0,0,0,-1.34416315742399,0,0,-1.26896555128866,0,0,0,-1.4224982363792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ815760.1.1447",2.95430154433654,3.05183719167206,1.87012826810337,3.05975992985928,1.79022589948026,2.24365191252244,2.6938927450203,2.36138884609681,3.02864062123544,2.23935578103212,1.75114149819419,1.82633254448113,1.3700917783266,1.71364463895888,2.7822828706631,2.08461440052048,2.33870187931436,1.01644754256868,1.86614586971747,2.15205562883175,2.35250544817428,2.06781971982488,2.40918356621466,2.27721542671008,2.11130755056761,1.89552957742997,1.22402263259909,2.80821316131334,1.5118073075878,1.66195754519506,0.904170039763711,1.4440987794106,2.29108930539468,2.74591806640601,1.86982255763589,1.71400780012987,2.72763898169717,1.4370294035503,2.07874258929586,1.31042881689793
"EU453893.1.1447",0,0,0,-1.4061481887953,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ681815.1.1447",0,0,-1.38796826991811,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,0
"HQ759918.1.1447",0.861066680524367,0,0,0,-1.30081655387806,0,0,-1.46725255039229,0,-1.34416315742399,0,-0.210549382779907,0,-1.28208763459511,0,-0.589534248906045,0,0,0,0,0,-0.200863821493485,-1.39747892355566,-1.36037073301631,-1.35442835223212,0,-0.567736836628966,-1.3661741085823,0,0,0,0,-0.776963629738936,0,0,0.155863182083318,-0.568197884307161,-1.39618394050592,-1.41776497217062,0
"HQ778319.1.1447",-0.643010716251907,-1.42549962280615,0,0,-1.30081655387806,-1.36726600012178,0,-0.774105369832341,0,0,0,-1.30916167144802,-1.26896555128866,0,0,0,-0.729351055819259,0,-1.35272995515073,-1.37430489578442,0,0,0,0,-1.35442835223212,0.36947327393492,-1.26088401718891,0,0,0,-1.49372523303466,0,0,0,0,-0.537283998476628,0,-1.39618394050592,0,0
"HQ786453.1.1447",-1.33615789681185,0.520410526249165,0,0,-1.30081655387806,-1.36726600012178,0.26027938961985,-0.0809581892723956,0,-1.34416315742399,0.652529209526076,-0.616014490888071,-1.26896555128866,-1.28208763459511,0,-0.184069140797881,0.186939676054896,1.10345891955831,-1.35272995515073,0.92828019720963,0,-1.2994761101616,0,0,0,-0.141352349831071,-1.26088401718891,0,0,0,0,0,0,0,0,-1.23043117903657,-1.26134506486711,0,0,0
"HQ797017.1.1447",0,0,0,0,0,0,-1.34915852281425,0,0,-1.34416315742399,0.0929134215906537,0,0,-0.588940454035169,-1.43722483451301,-1.28268142946599,0,0,0,0.571605253270897,-1.38516417010909,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ814199.1.1447",1.60828108235459,0,-1.38796826991811,0,0.490942915349997,0,-1.34915852281425,-1.46725255039229,0.567831523026499,-0.245550868755876,-0.194768650861127,0,0,0,-0.744077653953063,-1.28268142946599,0,0,0,0.235133016649684,-0.692016989549141,2.19703145130488,1.16747043390588,0.249067179417791,1.4787849918241,2.16123274316297,0.936340560147308,0.425585360645757,1.31765129314685,0.796960107708457,1.55079720468876,-0.290502275977504,0.927784462499489,1.25784101097617,1.04884200556606,1.60278216501964,1.37771226474815,1.08872270928208,-0.724617791610674,0.280809399716772
"AF371790.1.1446",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,0,0,0,0,0,-1.4224982363792,0,-1.35272995515073,-1.37430489578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AY239446.1.1446",0,0,-1.38796826991811,0,0,0,0,0,0,0,0,-0.210549382779907,0,0,0,0,0,0,0,0,-1.38516417010909,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"DQ455830.1.1446",0,-0.732352442246203,0,-0.307535900127192,0,-1.36726600012178,-0.25054623414614,0,0,-1.34416315742399,0,0.0771326896718738,-1.26896555128866,-1.28208763459511,0,0,-0.729351055819259,0.410311738998366,0.0335644059691576,0,0,0,0,0,-1.35442835223212,0,0,-1.3661741085823,0,0,-1.49372523303466,0,-1.47011081029888,0,0,0,0,0,-0.319152683502509,0
"DQ815449.1.1446",0,0,0,-1.4061481887953,0,0,-1.34915852281425,0,-0.279466337360704,0,0,0,0,-1.28208763459511,0,0,0,-1.38144773022969,-1.35272995515073,-1.37430489578442,0,0,0,0,0,0,0,0,-0.628258855908467,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"EU009792.1.1446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,-0.537283998476628,0,0,0,0
"FPLP01006574.2.1447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.688300549669743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ766158.1.1446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.661281171672174,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ766213.1.1446",-1.33615789681185,0.183938289627952,-1.38796826991811,0,-1.30081655387806,-1.36726600012178,0.596751626241063,-1.46725255039229,0.00821573509107654,-0.65101597686404,-0.600233758969292,-0.210549382779907,0.810475990391176,0.104206726524776,0,-1.28268142946599,0.186939676054896,0.815776847106531,-1.35272995515073,0,-0.286551881440976,-1.2994761101616,0,-1.36037073301631,0,-1.23996463849918,0,0,0,-1.28248143397138,0,0,0,0,0,0,0,0,0,-1.32862851271733
"HQ777495.1.1446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49372523303466,0,0,0,0,0,0,0,-1.41776497217062,0
"HQ784687.1.1446",1.60828108235459,2.87856547039802,1.94423624025709,2.98830096587714,2.50584593589226,2.00002982986469,1.48405482124197,0.930642722406084,1.88001791199267,1.87471266744421,3.76286486581907,4.12456033210622,2.06323895888654,3.0354004789412,3.5256197957469,2.79485601443973,2.54779367717292,2.55037790249464,1.78276426077842,4.56323130929801,3.39395932300244,0,1.31057127754655,0.431388736211745,1.41816037000766,1.46808556260303,0.685026131866401,-0.267561819914188,1.24354332099312,0.663428715083935,0.115712679399441,1.00878070815276,1.74876501456932,0.564693830416229,-0.250440978564201,-1.23043117903657,0.530414404360949,0.213253971928179,0.373994497057436,1.06926676008104
